   1.5744074e+03   1.5696000e+03  -2.0214357e+01   2.0117959e+00   2.2593316e+00   2.2594459e+00   2.2581289e+00   1.0312149e+02   1.0457947e+02   3.6981997e+02
   1.5743570e+03   1.5696500e+03  -2.0214358e+01   2.0117959e+00   2.2593328e+00   2.2594447e+00   2.2581289e+00   1.0313662e+02   1.0456444e+02   3.6981997e+02
   1.5743068e+03   1.5697000e+03  -2.0214359e+01   2.0117959e+00   2.2593340e+00   2.2594435e+00   2.2581289e+00   1.0315201e+02   1.0454921e+02   3.6981997e+02
   1.5742565e+03   1.5697500e+03  -2.0214360e+01   2.0117958e+00   2.2593351e+00   2.2594423e+00   2.2581289e+00   1.0316720e+02   1.0453403e+02   3.6981997e+02
   1.5742062e+03   1.5698000e+03  -2.0214361e+01   2.0117958e+00   2.2593363e+00   2.2594411e+00   2.2581289e+00   1.0318245e+02   1.0451886e+02   3.6981997e+02
   1.5741559e+03   1.5698500e+03  -2.0214362e+01   2.0117958e+00   2.2593375e+00   2.2594399e+00   2.2581289e+00   1.0319775e+02   1.0450379e+02   3.6981997e+02
   1.5741056e+03   1.5699000e+03  -2.0214363e+01   2.0117958e+00   2.2593387e+00   2.2594387e+00   2.2581289e+00   1.0321296e+02   1.0448863e+02   3.6981997e+02
   1.5740554e+03   1.5699500e+03  -2.0214363e+01   2.0117958e+00   2.2593399e+00   2.2594375e+00   2.2581289e+00   1.0322833e+02   1.0447336e+02   3.6981997e+02
   1.5740051e+03   1.5700000e+03  -2.0214364e+01   2.0117958e+00   2.2593411e+00   2.2594363e+00   2.2581289e+00   1.0324350e+02   1.0445825e+02   3.6981997e+02
   1.5739548e+03   1.5700500e+03  -2.0214365e+01   2.0117957e+00   2.2593423e+00   2.2594351e+00   2.2581289e+00   1.0325872e+02   1.0444309e+02   3.6981997e+02
   1.5739046e+03   1.5701000e+03  -2.0214366e+01   2.0117957e+00   2.2593434e+00   2.2594339e+00   2.2581289e+00   1.0327400e+02   1.0442784e+02   3.6981997e+02
   1.5738544e+03   1.5701500e+03  -2.0214367e+01   2.0117957e+00   2.2593446e+00   2.2594327e+00   2.2581289e+00   1.0328929e+02   1.0441279e+02   3.6981997e+02
   1.5738041e+03   1.5702000e+03  -2.0214367e+01   2.0117957e+00   2.2593458e+00   2.2594315e+00   2.2581289e+00   1.0330443e+02   1.0439754e+02   3.6981997e+02
   1.5737539e+03   1.5702500e+03  -2.0214368e+01   2.0117957e+00   2.2593470e+00   2.2594303e+00   2.2581289e+00   1.0331978e+02   1.0438245e+02   3.6981997e+02
   1.5737037e+03   1.5703000e+03  -2.0214369e+01   2.0117957e+00   2.2593482e+00   2.2594291e+00   2.2581289e+00   1.0333488e+02   1.0436736e+02   3.6981997e+02
   1.5736535e+03   1.5703500e+03  -2.0214369e+01   2.0117957e+00   2.2593494e+00   2.2594279e+00   2.2581289e+00   1.0335014e+02   1.0435222e+02   3.6981997e+02
   1.5736033e+03   1.5704000e+03  -2.0214370e+01   2.0117956e+00   2.2593506e+00   2.2594267e+00   2.2581289e+00   1.0336535e+02   1.0433693e+02   3.6981997e+02
   1.5735531e+03   1.5704500e+03  -2.0214371e+01   2.0117956e+00   2.2593517e+00   2.2594255e+00   2.2581289e+00   1.0338057e+02   1.0432175e+02   3.6981997e+02
   1.5735029e+03   1.5705000e+03  -2.0214371e+01   2.0117956e+00   2.2593529e+00   2.2594243e+00   2.2581289e+00   1.0339585e+02   1.0430667e+02   3.6981997e+02
   1.5734527e+03   1.5705500e+03  -2.0214372e+01   2.0117956e+00   2.2593541e+00   2.2594231e+00   2.2581289e+00   1.0341108e+02   1.0429139e+02   3.6981997e+02
   1.5734025e+03   1.5706000e+03  -2.0214372e+01   2.0117956e+00   2.2593553e+00   2.2594219e+00   2.2581289e+00   1.0342631e+02   1.0427627e+02   3.6981997e+02
   1.5733523e+03   1.5706500e+03  -2.0214373e+01   2.0117956e+00   2.2593565e+00   2.2594207e+00   2.2581289e+00   1.0344150e+02   1.0426110e+02   3.6981997e+02
   1.5733022e+03   1.5707000e+03  -2.0214373e+01   2.0117956e+00   2.2593577e+00   2.2594195e+00   2.2581289e+00   1.0345680e+02   1.0424593e+02   3.6981997e+02
   1.5732520e+03   1.5707500e+03  -2.0214374e+01   2.0117956e+00   2.2593589e+00   2.2594183e+00   2.2581289e+00   1.0347195e+02   1.0423082e+02   3.6981997e+02
   1.5732018e+03   1.5708000e+03  -2.0214374e+01   2.0117956e+00   2.2593600e+00   2.2594171e+00   2.2581289e+00   1.0348715e+02   1.0421566e+02   3.6981997e+02
   1.5731517e+03   1.5708500e+03  -2.0214375e+01   2.0117955e+00   2.2593612e+00   2.2594159e+00   2.2581289e+00   1.0350236e+02   1.0420040e+02   3.6981997e+02
   1.5731015e+03   1.5709000e+03  -2.0214375e+01   2.0117955e+00   2.2593624e+00   2.2594147e+00   2.2581289e+00   1.0351758e+02   1.0418534e+02   3.6981997e+02
   1.5730514e+03   1.5709500e+03  -2.0214376e+01   2.0117955e+00   2.2593636e+00   2.2594136e+00   2.2581289e+00   1.0353280e+02   1.0417019e+02   3.6981997e+02
   1.5730013e+03   1.5710000e+03  -2.0214376e+01   2.0117955e+00   2.2593648e+00   2.2594124e+00   2.2581289e+00   1.0354803e+02   1.0415499e+02   3.6981997e+02
   1.5729511e+03   1.5710500e+03  -2.0214376e+01   2.0117955e+00   2.2593660e+00   2.2594112e+00   2.2581289e+00   1.0356321e+02   1.0413984e+02   3.6981997e+02
   1.5729010e+03   1.5711000e+03  -2.0214377e+01   2.0117955e+00   2.2593672e+00   2.2594100e+00   2.2581289e+00   1.0357840e+02   1.0412470e+02   3.6981997e+02
   1.5728509e+03   1.5711500e+03  -2.0214377e+01   2.0117955e+00   2.2593683e+00   2.2594088e+00   2.2581289e+00   1.0359360e+02   1.0410956e+02   3.6981997e+02
   1.5728008e+03   1.5712000e+03  -2.0214377e+01   2.0117955e+00   2.2593695e+00   2.2594076e+00   2.2581289e+00   1.0360879e+02   1.0409432e+02   3.6981997e+02
   1.5727507e+03   1.5712500e+03  -2.0214378e+01   2.0117955e+00   2.2593707e+00   2.2594064e+00   2.2581289e+00   1.0362405e+02   1.0407914e+02   3.6981997e+02
   1.5727006e+03   1.5713000e+03  -2.0214378e+01   2.0117955e+00   2.2593719e+00   2.2594052e+00   2.2581289e+00   1.0363916e+02   1.0406401e+02   3.6981997e+02
   1.5726505e+03   1.5713500e+03  -2.0214378e+01   2.0117955e+00   2.2593731e+00   2.2594040e+00   2.2581289e+00   1.0365432e+02   1.0404883e+02   3.6981997e+02
   1.5726005e+03   1.5714000e+03  -2.0214379e+01   2.0117955e+00   2.2593743e+00   2.2594028e+00   2.2581289e+00   1.0366949e+02   1.0403366e+02   3.6981997e+02
   1.5725504e+03   1.5714500e+03  -2.0214379e+01   2.0117955e+00   2.2593755e+00   2.2594016e+00   2.2581289e+00   1.0368487e+02   1.0401859e+02   3.6981997e+02
   1.5725003e+03   1.5715000e+03  -2.0214379e+01   2.0117955e+00   2.2593767e+00   2.2594004e+00   2.2581289e+00   1.0369995e+02   1.0400337e+02   3.6981997e+02
   1.5724503e+03   1.5715500e+03  -2.0214379e+01   2.0117955e+00   2.2593778e+00   2.2593992e+00   2.2581289e+00   1.0371509e+02   1.0398815e+02   3.6981997e+02
   1.5724002e+03   1.5716000e+03  -2.0214379e+01   2.0117955e+00   2.2593790e+00   2.2593981e+00   2.2581289e+00   1.0373038e+02   1.0397299e+02   3.6981997e+02
   1.5723502e+03   1.5716500e+03  -2.0214380e+01   2.0117954e+00   2.2593802e+00   2.2593969e+00   2.2581289e+00   1.0374547e+02   1.0395783e+02   3.6981997e+02
   1.5723001e+03   1.5717000e+03  -2.0214380e+01   2.0117954e+00   2.2593814e+00   2.2593957e+00   2.2581289e+00   1.0376078e+02   1.0394267e+02   3.6981997e+02
   1.5722501e+03   1.5717500e+03  -2.0214380e+01   2.0117954e+00   2.2593826e+00   2.2593945e+00   2.2581289e+00   1.0377583e+02   1.0392747e+02   3.6981997e+02
   1.5722001e+03   1.5718000e+03  -2.0214380e+01   2.0117954e+00   2.2593838e+00   2.2593933e+00   2.2581289e+00   1.0379105e+02   1.0391237e+02   3.6981997e+02
   1.5721500e+03   1.5718500e+03  -2.0214380e+01   2.0117954e+00   2.2593850e+00   2.2593921e+00   2.2581289e+00   1.0380616e+02   1.0389722e+02   3.6981997e+02
   1.5721000e+03   1.5719000e+03  -2.0214380e+01   2.0117954e+00   2.2593862e+00   2.2593909e+00   2.2581289e+00   1.0382139e+02   1.0388203e+02   3.6981997e+02
   1.5720500e+03   1.5719500e+03  -2.0214380e+01   2.0117954e+00   2.2593873e+00   2.2593897e+00   2.2581289e+00   1.0383647e+02   1.0386684e+02   3.6981997e+02
